nodenumber     x-coordinate     y-coordinate   axial-velocity  radial-velocity 
       345  7.077228878E-03  3.333849399E-02  2.005513212E-01 -1.567008385E-03 
       346  2.985195672E+00  4.001007464E-02  3.692877740E-01  1.065426210E-03 
       347  2.992887336E+00  4.001008940E-02  3.688597513E-01  1.077168688E-03 
       348  2.975987665E+00  4.001005696E-02  3.696898201E-01  1.018355134E-03 
       349  2.964715703E+00  4.001003533E-02  3.701843797E-01  9.321655187E-04 
       350  2.950966111E+00  4.001000893E-02  3.707069590E-01  8.083940145E-04 
       351  2.934193850E+00  4.000997674E-02  3.712479885E-01  6.596009170E-04 
       352  2.913730802E+00  4.000993746E-02  3.717631816E-01  5.025609714E-04 
       353  2.888767654E+00  4.000988954E-02  3.722234321E-01  3.557037708E-04 
       354  2.858314877E+00  4.000983109E-02  3.726057641E-01  2.324802571E-04 
       355  2.821166828E+00  4.000975978E-02  3.728952760E-01  1.393990221E-04 
       356  2.775852442E+00  4.000967280E-02  3.731015107E-01  7.538413117E-05 
       357  2.720576472E+00  4.000956669E-02  3.732266803E-01  3.578164653E-05 
       358  2.653898409E+00  4.000943870E-02  3.732888951E-01  1.324154601E-05 
       359  2.581396343E+00  4.000929953E-02  3.733195269E-01  3.464638543E-06 
       360  2.506814545E+00  4.000915637E-02  3.733243112E-01  4.092423323E-07 
       361  2.432232747E+00  4.000901320E-02  3.733274599E-01 -1.441272465E-07 
       362  2.357650949E+00  4.000887004E-02  3.733246910E-01 -6.070879490E-08 
       363  2.283069151E+00  4.000872688E-02  3.733264470E-01 -4.982234060E-08 
       364  2.208487354E+00  4.000858372E-02  3.733249402E-01  1.508266080E-08 
       365  2.133905556E+00  4.000844055E-02  3.733262675E-01 -3.892166144E-09 
       366  2.059323758E+00  4.000829739E-02  3.733253732E-01  1.193463731E-08 
       367  1.984741960E+00  4.000815423E-02  3.733262371E-01 -4.370423559E-09 
       368  1.910160162E+00  4.000801107E-02  3.733257058E-01  2.660324083E-09 
       369  1.835578364E+00  4.000786790E-02  3.733262580E-01 -6.657802054E-09 
       370  1.760996566E+00  4.000772474E-02  3.733259521E-01  6.355901967E-10 
       371  1.686414769E+00  4.000758158E-02  3.733262919E-01 -1.480955369E-09 
       372  1.611832971E+00  4.000743842E-02  3.733262028E-01  7.720535393E-09 
       373  1.537251173E+00  4.000729525E-02  3.733264356E-01  4.476352835E-09 
       374  1.462669375E+00  4.000715209E-02  3.733264837E-01  8.741707691E-09 
       375  1.388087577E+00  4.000700893E-02  3.733265615E-01 -5.966556476E-10 
       376  1.313505779E+00  4.000686576E-02  3.733267246E-01  1.566234957E-09 
       377  1.238923981E+00  4.000672260E-02  3.733266262E-01 -1.143340030E-08 
       378  1.164342183E+00  4.000657944E-02  3.733269043E-01 -6.968273366E-09 
       379  1.089760385E+00  4.000643628E-02  3.733265951E-01 -1.367176012E-08 
       380  1.015178587E+00  4.000629311E-02  3.733273255E-01  1.018158677E-07 
       381  9.405967891E-01  4.000614995E-02  3.733277744E-01  5.063154852E-07 
       382  8.660149911E-01  4.000600679E-02  3.733324359E-01  2.047539062E-06 
       383  0.000000000E+00  3.333848041E-02  2.000000000E-01  0.000000000E+00 
       384  7.914331931E-01  4.000586363E-02  3.733423860E-01  5.198716170E-06 
       385  3.000000000E+00  4.001010306E-02  3.686041090E-01  1.074808267E-03 
       386  7.168513951E-01  4.000572046E-02  3.733645246E-01  8.777440906E-06 
       387  6.422695971E-01  4.000557730E-02  3.733797423E-01  4.574655988E-06 
       388  5.676877990E-01  4.000543414E-02  3.733138857E-01 -4.577021772E-05 
       389  4.931060010E-01  4.000529098E-02  3.728330751E-01 -2.637442684E-04 
       390  4.185242029E-01  4.000514781E-02  3.710511692E-01 -8.788162282E-04 
       391  3.460266646E-01  4.000500865E-02  3.661517310E-01 -2.337129536E-03 
       392  2.793596555E-01  4.000488068E-02  3.559430219E-01 -4.990586054E-03 
       393  2.240951164E-01  4.000477460E-02  3.399580051E-01 -8.571203985E-03 
       394  1.787900068E-01  4.000468763E-02  3.187485884E-01 -1.254211768E-02 
       395  1.416495462E-01  4.000461634E-02  2.942900141E-01 -1.592418316E-02 
       396  1.112030331E-01  4.000455790E-02  2.696194248E-01 -1.771506054E-02 
       397  8.624485443E-02  4.000450999E-02  2.476735384E-01 -1.749039301E-02 
       398  6.578594836E-02  4.000447072E-02  2.302543236E-01 -1.556953591E-02 
       399  4.901691938E-02  4.000443853E-02  2.177399458E-01 -1.268326986E-02 
       400  3.526985772E-02  4.000441214E-02  2.095220959E-01 -9.530811225E-03 
       401  2.400038920E-02  4.000439051E-02  2.045569584E-01 -6.566073843E-03 
       402  1.477035066E-02  4.000437279E-02  2.018532136E-01 -4.004707375E-03 
       403  7.079411940E-03  4.000435803E-02  2.005750260E-01 -1.920804039E-03 
       404  2.985197741E+00  4.667593867E-02  3.647907382E-01  1.196084458E-03 
       405  2.992889295E+00  4.667595344E-02  3.643966923E-01  1.209230413E-03 
       406  2.975988978E+00  4.667592100E-02  3.651592775E-01  1.143101302E-03 
       407  2.964717333E+00  4.667589936E-02  3.656134422E-01  1.046112233E-03 
       408  2.950968109E+00  4.667587297E-02  3.660927257E-01  9.068934504E-04 
       409  2.934196315E+00  4.667584077E-02  3.665884259E-01  7.395871837E-04 
       410  2.913733858E+00  4.667580150E-02  3.670599034E-01  5.631707874E-04 
       411  2.888771441E+00  4.667575358E-02  3.674804207E-01  3.983603846E-04 
       412  2.858319585E+00  4.667569513E-02  3.678295174E-01  2.602063497E-04 
       413  2.821172678E+00  4.667562382E-02  3.680933368E-01  1.559455459E-04 
       414  2.775859712E+00  4.667553684E-02  3.682815350E-01  8.433332521E-05 
       415  2.720585514E+00  4.667543074E-02  3.683953038E-01  4.005699879E-05 
       416  2.653909235E+00  4.667530275E-02  3.684515591E-01  1.481147576E-05 
       417  2.581408044E+00  4.667516358E-02  3.684799838E-01  3.872872034E-06 
       418  2.506826465E+00  4.667502042E-02  3.684841885E-01  4.481611263E-07 
       419  2.432244886E+00  4.667487726E-02  3.684873161E-01 -1.658205498E-07 
       420  2.357663307E+00  4.667473410E-02  3.684845419E-01 -6.952315044E-08 
       421  2.283081727E+00  4.667459093E-02  3.684863543E-01 -5.531025165E-08 
       422  2.208500148E+00  4.667444777E-02  3.684848494E-01  1.665189947E-08 
       423  2.133918569E+00  4.667430461E-02  3.684862103E-01 -3.970974559E-09 
       424  2.059336990E+00  4.667416145E-02  3.684853218E-01  1.310188027E-08 
       425  1.984755410E+00  4.667401829E-02  3.684862132E-01 -4.636108113E-09 
       426  1.910173831E+00  4.667387512E-02  3.684856941E-01  2.692278802E-09 
       427  1.835592252E+00  4.667373196E-02  3.684862714E-01 -7.363162477E-09 
       428  1.761010672E+00  4.667358880E-02  3.684859811E-01  5.747141949E-10 
       429  1.686429093E+00  4.667344564E-02  3.684863431E-01 -1.548876292E-09 
       430  1.611847514E+00  4.667330247E-02  3.684862705E-01  8.495481726E-09 
       431  1.537265935E+00  4.667315931E-02  3.684865220E-01  5.132622916E-09 
       432  1.462684355E+00  4.667301615E-02  3.684865872E-01  9.811382424E-09 
       433  1.388102776E+00  4.667287299E-02  3.684866827E-01 -5.257065936E-10 
       434  1.313521196E+00  4.667272983E-02  3.684868667E-01  1.792939892E-09 
       435  1.238939617E+00  4.667258666E-02  3.684867867E-01 -1.272135186E-08 
       436  1.164358038E+00  4.667244350E-02  3.684870898E-01 -7.881655171E-09 
       437  1.089776458E+00  4.667230034E-02  3.684867967E-01 -1.612264615E-08 
       438  1.015194879E+00  4.667215718E-02  3.684875361E-01  1.104542427E-07 
       439  9.406132995E-01  4.667201401E-02  3.684878853E-01  5.551392065E-07 
       440  8.660317201E-01  4.667187085E-02  3.684921642E-01  2.264037697E-06 
       441  0.000000000E+00  4.000434444E-02  2.000000000E-01  0.000000000E+00 
       442  7.914501407E-01  4.667172769E-02  3.685009599E-01  5.777884294E-06 
       443  3.000000000E+00  4.667596709E-02  3.641603843E-01  1.206521836E-03 
       444  7.168685612E-01  4.667158453E-02  3.685212091E-01  9.882903147E-06 
       445  6.422869818E-01  4.667144137E-02  3.685359538E-01  5.783239926E-06 
       446  5.677054023E-01  4.667129820E-02  3.684825610E-01 -4.865849535E-05 
       447  4.931238229E-01  4.667115504E-02  3.680618900E-01 -2.883282333E-04 
       448  4.185422434E-01  4.667101188E-02  3.664684929E-01 -9.813325946E-04 
       449  3.460438779E-01  4.667087272E-02  3.620633610E-01 -2.603225022E-03 
       450  2.793744893E-01  4.667074474E-02  3.528021037E-01 -5.580729586E-03 
       451  2.241074287E-01  4.667063865E-02  3.380907291E-01 -9.665372693E-03 
       452  1.788002294E-01  4.667055168E-02  3.182277853E-01 -1.427184726E-02 
       453  1.416580360E-01  4.667048039E-02  2.948542437E-01 -1.829887257E-02 
       454  1.112100802E-01  4.667042194E-02  2.707845129E-01 -2.056130728E-02 
       455  8.625071432E-02  4.667037403E-02  2.489456737E-01 -2.049022156E-02 
       456  6.579082076E-02  4.667033476E-02  2.313094315E-01 -1.837917549E-02 
       457  4.902098093E-02  4.667030257E-02  2.184671001E-01 -1.505491397E-02 
       458  3.527325171E-02  4.667027618E-02  2.099522018E-01 -1.135419486E-02 
       459  2.400320870E-02  4.667025455E-02  2.047751774E-01 -7.840252645E-03 
       460  1.477272120E-02  4.667023683E-02  2.019452702E-01 -4.788138295E-03 
       461  7.081595002E-03  4.667022206E-02  2.006043554E-01 -2.298338395E-03 
       462  2.985199809E+00  5.334180271E-02  3.595298779E-01  1.306530805E-03 
       463  2.992891253E+00  5.334181747E-02  3.591733735E-01  1.320902217E-03 
       464  2.975990291E+00  5.334178503E-02  3.598612376E-01  1.248499651E-03 
       465  2.964718964E+00  5.334176339E-02  3.602705270E-01  1.142250622E-03 
       466  2.950970108E+00  5.334173700E-02  3.607017019E-01  9.897869567E-04 
       467  2.934198779E+00  5.334170481E-02  3.611471021E-01  8.066951793E-04 
       468  2.913736914E+00  5.334166553E-02  3.615701080E-01  6.138656654E-04 
       469  2.888775228E+00  5.334161762E-02  3.619466321E-01  4.339212496E-04 
       470  2.858324293E+00  5.334155917E-02  3.622589949E-01  2.832554527E-04 
       471  2.821178528E+00  5.334148786E-02  3.624944487E-01  1.696726723E-04 
       472  2.775866983E+00  5.334140089E-02  3.626627355E-01  9.173856552E-05 
       473  2.720594556E+00  5.334129479E-02  3.627639192E-01  4.359631409E-05 
       474  2.653920061E+00  5.334116680E-02  3.628136009E-01  1.611967434E-05 
       475  2.581419746E+00  5.334102764E-02  3.628395913E-01  4.212959637E-06 
       476  2.506838385E+00  5.334088447E-02  3.628431577E-01  4.813575313E-07 
       477  2.432257025E+00  5.334074131E-02  3.628462616E-01 -1.851187988E-07 
       478  2.357675664E+00  5.334059815E-02  3.628434789E-01 -7.684820953E-08 
       479  2.283094303E+00  5.334045499E-02  3.628453536E-01 -5.978938161E-08 
       480  2.208512943E+00  5.334031183E-02  3.628438480E-01  1.786244355E-08 
       481  2.133931582E+00  5.334016867E-02  3.628452451E-01 -3.969260601E-09 
       482  2.059350221E+00  5.334002550E-02  3.628443606E-01  1.403372819E-08 
       483  1.984768861E+00  5.333988234E-02  3.628452811E-01 -4.825530282E-09 
       484  1.910187500E+00  5.333973918E-02  3.628447734E-01  2.651142522E-09 
       485  1.835606139E+00  5.333959602E-02  3.628453770E-01 -7.988463355E-09 
       486  1.761024779E+00  5.333945286E-02  3.628451021E-01  4.206940197E-10 
       487  1.686443418E+00  5.333930969E-02  3.628454870E-01 -1.666426357E-09 
       488  1.611862057E+00  5.333916653E-02  3.628454307E-01  9.008449945E-09 
       489  1.537280696E+00  5.333902337E-02  3.628457013E-01  5.497271052E-09 
       490  1.462699336E+00  5.333888021E-02  3.628457836E-01  1.058540532E-08 
       491  1.388117975E+00  5.333873705E-02  3.628458970E-01 -5.492260222E-10 
       492  1.313536614E+00  5.333859389E-02  3.628461023E-01  1.896451949E-09 
       493  1.238955253E+00  5.333845072E-02  3.628460408E-01 -1.386311687E-08 
       494  1.164373892E+00  5.333830756E-02  3.628463701E-01 -8.590062372E-09 
       495  1.089792532E+00  5.333816440E-02  3.628460930E-01 -1.826926221E-08 
       496  1.015211171E+00  5.333802124E-02  3.628468434E-01  1.171956923E-07 
       497  9.406298099E-01  5.333787808E-02  3.628470873E-01  5.924583907E-07 
       498  8.660484491E-01  5.333773492E-02  3.628509628E-01  2.431957488E-06 
       499  0.000000000E+00  4.667020847E-02  2.000000000E-01  0.000000000E+00 
       500  7.914670882E-01  5.333759175E-02  3.628585134E-01  6.234731420E-06 
       501  3.000000000E+00  5.334183112E-02  3.589583629E-01  1.317929174E-03 
       502  7.168857274E-01  5.333744859E-02  3.628766503E-01  1.078364264E-05 
       503  6.423043665E-01  5.333730543E-02  3.628904464E-01  6.939233280E-06 
       504  5.677230056E-01  5.333716227E-02  3.628487750E-01 -5.027537829E-05 
       505  4.931416447E-01  5.333701911E-02  3.624902763E-01 -3.064866988E-04 
       506  4.185602838E-01  5.333687594E-02  3.611039570E-01 -1.063156365E-03 
       507  3.460610911E-01  5.333673678E-02  3.572335832E-01 -2.818041422E-03 
       508  2.793893231E-01  5.333660880E-02  3.490080786E-01 -6.070279301E-03 
       509  2.241197410E-01  5.333650271E-02  3.357225561E-01 -1.060958526E-02 
       510  1.788104521E-01  5.333641574E-02  3.174086772E-01 -1.582828996E-02 
       511  1.416665257E-01  5.333634444E-02  2.953341007E-01 -2.052389946E-02 
       512  1.112171274E-01  5.333628599E-02  2.720327428E-01 -2.333226496E-02 
       513  8.625657422E-02  5.333623807E-02  2.503867781E-01 -2.350875406E-02 
       514  6.579569316E-02  5.333619880E-02  2.325407816E-01 -2.127870859E-02 
       515  4.902504249E-02  5.333616661E-02  2.193316676E-01 -1.754707155E-02 
       516  3.527664570E-02  5.333614022E-02  2.104697574E-01 -1.329318875E-02 
       517  2.400602820E-02  5.333611858E-02  2.050396876E-01 -9.204872290E-03 
       518  1.477509173E-02  5.333610086E-02  2.020573593E-01 -5.630686827E-03 
       519  7.083778064E-03  5.333608610E-02  2.006401138E-01 -2.705455469E-03 
       520  2.985201877E+00  6.000766674E-02  3.534765709E-01  1.395085836E-03 
       521  2.992893211E+00  6.000768151E-02  3.531605444E-01  1.410569724E-03 
       522  2.975991605E+00  6.000764906E-02  3.537678017E-01  1.332892431E-03 
       523  2.964720595E+00  6.000762743E-02  3.541285934E-01  1.219054090E-03 
       524  2.950972106E+00  6.000760104E-02  3.545076526E-01  1.055655488E-03 
       525  2.934201243E+00  6.000756885E-02  3.548987169E-01  8.597826248E-04 
       526  2.913739969E+00  6.000752957E-02  3.552693826E-01  6.537762734E-04 
       527  2.888779014E+00  6.000748166E-02  3.555984833E-01  4.617792825E-04 
       528  2.858329001E+00  6.000742321E-02  3.558713199E-01  3.012347568E-04 
       529  2.821184378E+00  6.000735190E-02  3.560762943E-01  1.803412375E-04 
       530  2.775874253E+00  6.000726493E-02  3.562232016E-01  9.746571700E-05 
       531  2.720603598E+00  6.000715884E-02  3.563108719E-01  4.633461731E-05 
       532  2.653930886E+00  6.000703086E-02  3.563534966E-01  1.713947792E-05 
       533  2.581431448E+00  6.000689169E-02  3.563768770E-01  4.477212459E-06 
       534  2.506850306E+00  6.000674853E-02  3.563797567E-01  5.079143423E-07 
       535  2.432269164E+00  6.000660537E-02  3.563828367E-01 -2.017376437E-07 
       536  2.357688022E+00  6.000646221E-02  3.563800413E-01 -8.301230923E-08 
       537  2.283106879E+00  6.000631904E-02  3.563819840E-01 -6.355152289E-08 
       538  2.208525737E+00  6.000617588E-02  3.563804751E-01  1.884936567E-08 
       539  2.133944595E+00  6.000603272E-02  3.563819112E-01 -3.761985540E-09 
       540  2.059363453E+00  6.000588956E-02  3.563810287E-01  1.481249122E-08 
       541  1.984782311E+00  6.000574640E-02  3.563819802E-01 -4.831804934E-09 
       542  1.910201169E+00  6.000560324E-02  3.563814830E-01  2.588019498E-09 
       543  1.835620027E+00  6.000546008E-02  3.563821143E-01 -8.356786036E-09 
       544  1.761038885E+00  6.000531691E-02  3.563818544E-01  3.747891583E-10 
       545  1.686457742E+00  6.000517375E-02  3.563822631E-01 -1.628473090E-09 
       546  1.611876600E+00  6.000503059E-02  3.563822231E-01  9.466068007E-09 
       547  1.537295458E+00  6.000488743E-02  3.563825131E-01  5.915968043E-09 
       548  1.462714316E+00  6.000474427E-02  3.563826127E-01  1.129258420E-08 
       549  1.388133174E+00  6.000460111E-02  3.563827441E-01 -4.562946420E-10 
       550  1.313552031E+00  6.000445795E-02  3.563829714E-01  2.096574102E-09 
       551  1.238970889E+00  6.000431479E-02  3.563829282E-01 -1.468306919E-08 
       552  1.164389747E+00  6.000417162E-02  3.563832850E-01 -8.960870744E-09 
       553  1.089808605E+00  6.000402846E-02  3.563830237E-01 -1.984950717E-08 
       554  1.015227463E+00  6.000388530E-02  3.563837869E-01  1.221601466E-07 
       555  9.406463203E-01  6.000374214E-02  3.563839225E-01  6.182396496E-07 
       556  8.660651780E-01  6.000359898E-02  3.563873866E-01  2.550568886E-06 
       557  0.000000000E+00  5.333607250E-02  2.000000000E-01  0.000000000E+00 
       558  7.914840358E-01  6.000345582E-02  3.563936379E-01  6.564237386E-06 
       559  3.000000000E+00  6.000769515E-02  3.529684206E-01  1.407399047E-03 
       560  7.169028935E-01  6.000331266E-02  3.564095032E-01  1.146393331E-05 
       561  6.423217512E-01  6.000316949E-02  3.564219074E-01  7.980566902E-06 
       562  5.677406089E-01  6.000302633E-02  3.563910086E-01 -5.074849572E-05 
       563  4.931594666E-01  6.000288317E-02  3.560955360E-01 -3.183677178E-04 
       564  4.185783243E-01  6.000274001E-02  3.549282538E-01 -1.121031889E-03 
       565  3.460783043E-01  6.000260084E-02  3.516187001E-01 -2.979421293E-03 
       566  2.794041570E-01  6.000247286E-02  3.444957342E-01 -6.452379796E-03 
       567  2.241320533E-01  6.000236676E-02  3.327666093E-01 -1.138526948E-02 
       568  1.788206747E-01  6.000227979E-02  3.161947959E-01 -1.718398168E-02 
       569  1.416750154E-01  6.000220848E-02  2.956483866E-01 -2.257471533E-02 
       570  1.112241745E-01  6.000215003E-02  2.733111477E-01 -2.600641445E-02 
       571  8.626243411E-02  6.000210212E-02  2.519748210E-01 -2.653153980E-02 
       572  6.580056556E-02  6.000206284E-02  2.339503435E-01 -2.427098936E-02 
       573  4.902910404E-02  6.000203065E-02  2.203442298E-01 -2.017576887E-02 
       574  3.528003969E-02  6.000200425E-02  2.110848189E-01 -1.536829763E-02 
       575  2.400884770E-02  6.000198262E-02  2.053569724E-01 -1.067804320E-02 
       576  1.477746227E-02  6.000196490E-02  2.021926498E-01 -6.544911413E-03 
       577  7.085961126E-03  6.000195013E-02  2.006834174E-01 -3.148581188E-03 
       578  2.985203946E+00  6.667353078E-02  3.466003985E-01  1.460218445E-03 
       579  2.992895169E+00  6.667354554E-02  3.463268903E-01  1.476494945E-03 
       580  2.975992918E+00  6.667351310E-02  3.468492480E-01  1.394992461E-03 
       581  2.964722226E+00  6.667349146E-02  3.471587008E-01  1.275191221E-03 
       582  2.950974105E+00  6.667346507E-02  3.474826944E-01  1.103470330E-03 
       583  2.934203708E+00  6.667343288E-02  3.478163543E-01  8.980226652E-04 
       584  2.913743025E+00  6.667339361E-02  3.481318017E-01  6.822789356E-04 
       585  2.888782801E+00  6.667334569E-02  3.484109596E-01  4.815067215E-04 
       586  2.858333708E+00  6.667328725E-02  3.486422551E-01  3.138738712E-04 
       587  2.821190228E+00  6.667321595E-02  3.488152490E-01  1.877943609E-04 
       588  2.775881524E+00  6.667312898E-02  3.489397513E-01  1.014325568E-04 
       589  2.720612640E+00  6.667302288E-02  3.490132578E-01  4.823359757E-05 
       590  2.653941712E+00  6.667289491E-02  3.490484851E-01  1.785777023E-05 
       591  2.581443149E+00  6.667275574E-02  3.490691353E-01  4.662354728E-06 
       592  2.506862226E+00  6.667261258E-02  3.490712921E-01  5.273442354E-07 
       593  2.432281302E+00  6.667246942E-02  3.490743502E-01 -2.156494025E-07 
       594  2.357700379E+00  6.667232626E-02  3.490715366E-01 -8.795971875E-08 
       595  2.283119455E+00  6.667218310E-02  3.490735533E-01 -6.640292652E-08 
       596  2.208538532E+00  6.667203994E-02  3.490720383E-01  1.968309973E-08 
       597  2.133957608E+00  6.667189678E-02  3.490735163E-01 -3.288864262E-09 
       598  2.059376685E+00  6.667175362E-02  3.490726339E-01  1.530837481E-08 
       599  1.984795761E+00  6.667161046E-02  3.490736184E-01 -4.602546630E-09 
       600  1.910214838E+00  6.667146729E-02  3.490731308E-01  2.506196038E-09 
       601  1.835633914E+00  6.667132413E-02  3.490737911E-01 -8.410180002E-09 
       602  1.761052991E+00  6.667118097E-02  3.490735458E-01  3.516382830E-10 
       603  1.686472067E+00  6.667103781E-02  3.490739793E-01 -1.460208825E-09 
       604  1.611891143E+00  6.667089465E-02  3.490739555E-01  9.839181725E-09 
       605  1.537310220E+00  6.667075149E-02  3.490742654E-01  6.356095594E-09 
       606  1.462729296E+00  6.667060833E-02  3.490743826E-01  1.192673417E-08 
       607  1.388148373E+00  6.667046517E-02  3.490745320E-01 -2.262978533E-10 
       608  1.313567449E+00  6.667032201E-02  3.490747820E-01  2.388328878E-09 
       609  1.238986525E+00  6.667017885E-02  3.490747569E-01 -1.514776702E-08 
       610  1.164405602E+00  6.667003569E-02  3.490751425E-01 -9.012346370E-09 
       611  1.089824678E+00  6.666989252E-02  3.490748965E-01 -2.079489221E-08 
       612  1.015243754E+00  6.666974936E-02  3.490756748E-01  1.253889531E-07 
       613  9.406628307E-01  6.666960620E-02  3.490757013E-01  6.327549214E-07 
       614  8.660819070E-01  6.666946304E-02  3.490787577E-01  2.620027982E-06 
       615  0.000000000E+00  6.000193653E-02  2.000000000E-01  0.000000000E+00 
       616  7.915009833E-01  6.666931988E-02  3.490836904E-01  6.765209934E-06 
       617  3.000000000E+00  6.667355918E-02  3.461587896E-01  1.473326777E-03 
       618  7.169200596E-01  6.666917672E-02  3.490971932E-01  1.191825036E-05 
       619  6.423391359E-01  6.666903356E-02  3.491078295E-01  8.855014728E-06 
       620  5.677582122E-01  6.666889040E-02  3.490866429E-01 -5.019984708E-05 
       621  4.931772885E-01  6.666874724E-02  3.488532567E-01 -3.238832416E-04 
       622  4.185963647E-01  6.666860408E-02  3.479088431E-01 -1.154133920E-03 
       623  3.460955175E-01  6.666846491E-02  3.451746750E-01 -3.087203379E-03 
       624  2.794189908E-01  6.666833692E-02  3.391981018E-01 -6.721286755E-03 
       625  2.241443657E-01  6.666823082E-02  3.291284321E-01 -1.197634190E-02 
       626  1.788308973E-01  6.666814384E-02  3.144775836E-01 -1.831047314E-02 
       627  1.416835052E-01  6.666807253E-02  2.956973428E-01 -2.441198399E-02 
       628  1.112312216E-01  6.666801408E-02  2.745502741E-01 -2.854581639E-02 
       629  8.626829400E-02  6.666796616E-02  2.536789375E-01 -2.953541765E-02 
       630  6.580543796E-02  6.666792688E-02  2.355365066E-01 -2.735407552E-02 
       631  4.903316560E-02  6.666789469E-02  2.215158330E-01 -2.295639472E-02 
       632  3.528343367E-02  6.666786829E-02  2.118093651E-01 -1.760192574E-02 
       633  2.401166720E-02  6.666784666E-02  2.057349836E-01 -1.228060035E-02 
       634  1.477983280E-02  6.666782893E-02  2.023550994E-01 -7.545719576E-03 
       635  7.088144188E-03  6.666781417E-02  2.007356443E-01 -3.635528909E-03 
       636  2.985206014E+00  7.333939481E-02  3.388693753E-01  1.502116723E-03 
       637  2.992897127E+00  7.333940958E-02  3.386399121E-01  1.518907022E-03 
       638  2.975994231E+00  7.333937713E-02  3.390744282E-01  1.434157623E-03 
       639  2.964723857E+00  7.333935550E-02  3.393307384E-01  1.309857254E-03 
       640  2.950976103E+00  7.333932911E-02  3.395978012E-01  1.132585280E-03 
       641  2.934206172E+00  7.333929692E-02  3.398720829E-01  9.208924433E-04 
       642  2.913746080E+00  7.333925764E-02  3.401305015E-01  6.989955459E-04 
       643  2.888786588E+00  7.333920973E-02  3.403581791E-01  4.928541820E-04 
       644  2.858338416E+00  7.333915129E-02  3.405467534E-01  3.210217578E-04 
       645  2.821196078E+00  7.333907999E-02  3.406869207E-01  1.919468675E-04 
       646  2.775888794E+00  7.333899302E-02  3.407884625E-01  1.035944086E-04 
       647  2.720621682E+00  7.333888693E-02  3.408474499E-01  4.927133367E-05 
       648  2.653952538E+00  7.333875896E-02  3.408750915E-01  1.826659664E-05 
       649  2.581454851E+00  7.333861980E-02  3.408929503E-01  4.766085113E-06 
       650  2.506874146E+00  7.333847664E-02  3.408943611E-01  5.392444443E-07 
       651  2.432293441E+00  7.333833348E-02  3.408974021E-01 -2.269173069E-07 
       652  2.357712736E+00  7.333819032E-02  3.408945642E-01 -9.102403344E-08 
       653  2.283132031E+00  7.333804715E-02  3.408966606E-01 -6.749477160E-08 
       654  2.208551326E+00  7.333790399E-02  3.408951360E-01  2.018440098E-08 
       655  2.133970622E+00  7.333776083E-02  3.408966593E-01 -2.616052695E-09 
       656  2.059389917E+00  7.333761767E-02  3.408957751E-01  1.539359666E-08 
       657  1.984809212E+00  7.333747451E-02  3.408967945E-01 -4.086564347E-09 
       658  1.910228507E+00  7.333733135E-02  3.408963155E-01  2.395096015E-09 
       659  1.835647802E+00  7.333718819E-02  3.408970062E-01 -8.215475979E-09 
       660  1.761067097E+00  7.333704503E-02  3.408967753E-01  2.540540518E-10 
       661  1.686486392E+00  7.333690187E-02  3.408972344E-01 -1.174054483E-09 
       662  1.611905687E+00  7.333675871E-02  3.408972270E-01  1.010683213E-08 
       663  1.537324982E+00  7.333661555E-02  3.408975572E-01  6.771575450E-09 
       664  1.462744277E+00  7.333647239E-02  3.408976922E-01  1.241070520E-08 
       665  1.388163572E+00  7.333632923E-02  3.408978598E-01  1.023321677E-10 
       666  1.313582866E+00  7.333618607E-02  3.408981331E-01  2.707168751E-09 
       667  1.239002161E+00  7.333604291E-02  3.408981260E-01 -1.532933389E-08 
       668  1.164421456E+00  7.333589975E-02  3.408985416E-01 -8.864783768E-09 
       669  1.089840751E+00  7.333575659E-02  3.408983101E-01 -2.113895771E-08 
       670  1.015260046E+00  7.333561343E-02  3.408991060E-01  1.268416488E-07 
       671  9.406793411E-01  7.333547027E-02  3.408990247E-01  6.364638957E-07 
       672  8.660986360E-01  7.333532710E-02  3.409016879E-01  2.641892816E-06 
       673  0.000000000E+00  6.666780056E-02  2.000000000E-01  0.000000000E+00 
       674  7.915179309E-01  7.333518394E-02  3.409053150E-01  6.840133577E-06 
       675  3.000000000E+00  7.333942321E-02  3.384967919E-01  1.515499268E-03 
       676  7.169372258E-01  7.333504078E-02  3.409164349E-01  1.214506610E-05 
       677  6.423565206E-01  7.333489762E-02  3.409250191E-01  9.524143253E-06 
       678  5.677758155E-01  7.333475446E-02  3.409124077E-01 -4.876036707E-05 
       679  4.931951103E-01  7.333461130E-02  3.407383360E-01 -3.232394266E-04 
       680  4.186144052E-01  7.333446814E-02  3.400130801E-01 -1.164326540E-03 
       681  3.461127307E-01  7.333432897E-02  3.378577424E-01 -3.139085589E-03 
       682  2.794338246E-01  7.333420098E-02  3.330465173E-01 -6.873679563E-03 
       683  2.241566780E-01  7.333409487E-02  3.247074764E-01 -1.237263816E-02 
       684  1.788411200E-01  7.333400789E-02  3.121362124E-01 -1.918024687E-02 
       685  1.416919949E-01  7.333393658E-02  2.953602483E-01 -2.598481785E-02 
       686  1.112382687E-01  7.333387812E-02  2.756614027E-01 -3.089795700E-02 
       687  8.627415390E-02  7.333383020E-02  2.554569972E-01 -3.248794695E-02 
       688  6.581031036E-02  7.333379092E-02  2.372916969E-01 -3.052021889E-02 
       689  4.903722715E-02  7.333375872E-02  2.228573284E-01 -2.590283931E-02 
